100.00;-2900.31;-2919.89;-2928.91;-2932.44;-2933.26;-2935.14;-2930.99;-2920.58;-2910.28;-2900.34;-2897.69;-2902.81;-2909.13;-2911.73;-2904.26;-2887.13;-2860.45;-2835.09;-2821.42;-2820.58;-2829.66;-2842.02;-2857.95;-2880.10;-2905.48;-2930.25;-2949.20;-2951.58;-2932.34;-2891.25;-2832.94;-2766.64;-2708.66;-2660.57;-2625.77;-2599.82;-2581.88;-2572.37;-2572.81;-2585.20;-2612.84;-2642.54;-2663.07;-2664.10;-2643.58;-2598.78;-2539.22;-2469.89;-2401.10;-2338.92;-2293.44;-2265.09;-2258.49;-2267.32;-2282.50;-2291.84;-2286.76;-2261.08;-2218.30;-2173.02;-2131.83;-2096.71;-2057.28;-2019.63;-1987.32;-1962.29;-1940.21;-1916.56;-1889.51;-1860.11;-1834.04;-1813.57;-1800.03;-1797.98;-1811.24;-1833.16;-1859.94;-1882.55;-1895.39;-1892.72;-1880.48;-1852.93;-1812.24;-1767.71;-1729.32;-1699.12;-1676.46;-1656.81;-1637.98;-1612.38;-1579.96;-1549.07;-1522.79;-1509.69;-1508.70;-1518.58;-1536.65;-1557.06;-1578.22;-1600.85;-1617.18;-1623.05;-1613.57;-1591.16;-1565.94;-1536.80;-1512.64;-1497.28;-1493.47;-1498.27;-1504.43;-1509.81;-1511.37;-1507.25;-1499.60;-1493.06;-1485.23;-1477.04;-1469.59;-1466.25;-1468.76;-1472.95;-1481.48;-1488.99;-1497.30;-1508.18;-1521.55;-1537.79;-1549.12;-1554.44;-1554.34;-1547.60;-1538.37;-1530.95;-1525.53;-1517.71;-1502.85;-1476.39;-1441.48;-1402.56;-1364.32;-1331.00;-1296.17;-1260.78;-1227.18;-1201.88;-1187.55;-1188.71;-1203.75;-1232.11;-1257.30;-1266.14;-1257.47;-1231.74;-1197.88;-1154.18;-1108.42;-1062.03;-1027.99;-1004.91;-992.25;-988.27;-994.82;-1006.37;-1025.02;-1044.71;-1063.96;-1078.73;-1091.21;-1100.32;-1104.80;-1105.12;-1105.10;-1100.40;-1090.99;-1079.76;-1069.73;-1067.14;-1072.89;-1089.06;-1112.02;-1136.48;-1160.21;-1176.04;-1181.32;-1166.99;-1137.87;-1097.51;-1063.01;-1042.32;-1047.14;-1070.56;-1111.97;-1164.02;-1219.70;-1274.83;-1322.64;-1357.12;-1384.97;-1406.76;-1425.49;-1445.63;-1462.30;-1479.17;-1493.73;-1502.10;-1505.20;-1508.54;-1510.94;-1514.96;-1523.74;-1537.48;-1557.48;-1588.56;-1625.55;-1667.01;-1707.52;-1747.11;-1787.59;-1826.46;-1858.39;-1876.79;-1875.32;-1852.56;-1803.45;-1735.55;-1664.22;-1608.26;-1581.78;-1586.90;-1619.58;-1667.73;-1714.37;-1754.65;-1783.91;-1803.17;-1809.60;-1813.65;-1827.80;-1849.08;-1875.78;-1904.05;-1927.27;-1945.42;-1959.30;-1975.58;-1996.41;-2020.23;-2038.83;-2049.52;-2052.19;-2053.22;-2055.75;-2057.42;-2058.41;-2064.05;-2072.68;-2089.45;-2116.43;-2154.05;-2195.46;-2230.73;-2258.04;-2271.59;-2272.90;-2262.86;-2253.37;-2255.68;-2275.48;-2312.11;-2358.76;-2406.07;-2441.06;-2454.26;-2447.61;-2426.38;-2395.27;-2364.39;-2337.68;-2317.52;-2308.94;-2314.27;-2332.19;-2360.97;-2393.77;-2426.56;-2455.55;-2481.65;-2509.16;-2543.98;-2590.68;-2653.98;-2722.05;-2786.35;-2849.25;-2905.85;-2958.36;-2999.09;-3024.19;-3035.20;-3030.89;-3009.08;-2967.85;-2913.70;-2852.94;-2799.09;-2753.70;-2719.84;-2689.18;-2663.13;-2640.80;-2620.56;-2598.51;-2566.87;-2522.27;-2465.75;-2406.29;-2356.17;-2319.25;-2295.88;-2289.52;-2298.64;-2317.52;-2336.58;-2350.71;-2352.51;-2335.15;-2301.59;-2255.89;-2205.37;-2154.70;-2111.43;-2080.50;-2068.04;-2076.95;-2102.98;-2134.67;-2155.42;-2158.80;-2141.12;-2107.48;-2063.53;-2018.72;-1984.98;-1961.37;-1950.40;-1951.70;-1966.63;-1988.34;-2012.83;-2036.84;-2056.89;-2064.19;-2059.93;-2038.67;-2001.33;-1946.31;-1877.97;-1812.02;-1754.88;-1709.69;-1677.85;-1652.31;-1626.11;-1598.08;-1565.03;-1523.40;-1473.50;-1410.37;-1339.62;-1266.04;-1202.71;-1153.74;-1117.46;-1089.67;-1062.14;-1033.73;-1002.03;-965.25;-929.84;-902.53;-880.47;-867.28;-860.94;-856.28;-844.72;-821.70;-786.37;-748.88;-714.71;-685.45;-667.73;-654.97;-649.43;-647.06;-647.88;-648.98;-646.68;-644.87;-637.52;-627.32;-614.92;-596.53;-575.16;-548.44;-518.02;-493.93;-468.59;-447.96;-428.30;-408.86;-387.92;-366.00;-346.30;-334.47;-331.50;-336.15;-344.69;-353.73;-368.80;-386.59;-406.46;-421.18;-429.23;-436.38;-444.01;-450.37;-450.99;-450.62;-454.83;-462.08;-473.63;-495.38;-526.10;-567.51;-609.58;-654.51;-701.79;-753.08;-805.27;-849.89;-885.93;-912.90;-937.28;-959.16;-979.75;-995.81;-1006.59;-1017.45;-1022.69;-1032.58;-1047.25;-1068.72;-1099.16;-1131.34;-1164.54;-1203.50;-1243.86;-1295.58;-1353.56;-1421.50;-1494.54;-1570.05;-1642.40;-1708.59;-1759.76;-1801.69;-1834.72;-1860.69;-1884.44;-1916.66;-1959.83;-2019.58;-2089.28;-2164.90;-2240.67;-2314.85;-2391.49;-2475.18;-2565.52;-2660.14;-2752.29;-2838.75;-2917.39;-2992.79;-3061.93;-3123.69;-3173.89;-3211.18;-3245.25;-3284.16;-3338.05;-3400.54;-3470.55;-3547.62;-3628.40;-3718.11;-3817.27;-3918.68;-4010.38;-4092.55;-4163.96;-4227.66;-4277.68;-4312.37;-4334.59;-4358.23;-4389.57;-4434.76;-4495.52;-4575.10;-4669.19;-4768.92;-4864.15;-4952.79;-5032.24;-5104.29;-5165.63;-5215.69;-5255.06;-5276.70;-5285.52;-5286.71;-5283.58;-5274.21;-5257.58;-5237.34;-5217.13;-5195.26;-5161.61;-5118.71;-5072.52;-5034.06;-5004.50;-4980.97;-4956.89;-4935.44;-4917.47;-4909.15;-4911.49;-4921.38;-4936.16;-4947.91;-4958.50;-4971.88;-4990.29;-5015.10;-5039.69;-5055.32;-5063.64;-5074.57;-5092.30;-5113.95;-5130.99;-5131.06;-5113.00;-5082.71;-5050.79;-5022.89;-4997.24;-4973.58;-4948.87;-4919.51;-4882.46;-4839.40;-4790.19;-4735.69;-4685.18;-4641.07;-4610.46;-4585.59;-4570.99;-4563.98;-4560.80;-4557.93;-4546.53;-4519.76;-4471.68;-4413.59;-4352.31;-4294.01;-4243.86;-4200.53;-4157.18;-4107.81;-4049.20;-3984.04;-3921.51;-3867.05;-3822.50;-3787.44;-3754.07;-3712.26;-3659.00;-3594.79;-3528.47;-3464.71;-3404.28;-3346.88;-3295.24;-3247.08;-3208.15;-3180.30;-3164.15;-3146.93;-3124.30;-3092.59;-3053.34;-3007.84;-2956.25;-2892.32;-2812.16;-2719.94;-2627.18;-2541.13;-2468.26;-2410.46;-2367.74;-2340.20;-2313.68;-2284.41;-2252.34;-2215.04;-2171.97;-2123.98;-2077.86;-2041.48;-2018.42;-2011.18;-2015.91;-2020.03;-2013.21;-1989.69;-1948.76;-1893.72;-1831.22;-1775.65;-1734.72;-1709.44;-1691.75;-1670.15;-1647.64;-1635.75;-1637.46;-1647.93;-1657.30;-1657.01;-1646.82;-1623.56;-1592.19;-1563.29;-1539.03;-1520.47;-1503.93;-1483.34;-1462.46;-1446.38;-1441.58;-1452.60;-1483.01;-1520.32;-1555.97;-1582.05;-1592.68;-1581.57;-1553.28;-1507.89;-1463.50;-1427.87;-1409.33;-1401.94;-1395.72;-1387.35;-1375.59;-1363.09;-1354.45;-1354.42;-1361.73;-1368.33;-1365.51;-1351.46;-1324.29;-1288.96;-1248.92;-1208.93;-1171.83;-1140.50;-1117.47;-1107.50;-1104.21;-1098.41;-1087.19;-1067.84;-1044.22;-1018.04;-994.88;-975.39;-959.03;-941.74;-918.45;-886.39;-846.74;-803.57;-760.29;-724.24;-708.70;-713.59;-738.35;-772.74;-801.14;-817.83;-819.72;-806.32;-779.31;-747.71;-723.81;-709.59;-702.31;-701.75;-710.32;-722.12;-736.03;-744.25;-742.55;-729.22;-700.17;-664.41;-632.94;-610.72;-595.78;-587.87;-583.33;-582.22;-576.85;-564.66;-542.11;-511.73;-476.51;-437.65;-400.66;-368.32;-349.63;-349.35;-366.42;-393.64;-426.09;-452.72;-470.88;-474.88;-465.41;-441.36;-412.11;-374.80;-330.92;-276.86;-221.80;-175.78;-142.22;-123.68;-116.22;-116.75;-120.18;-116.64;-104.81;-83.44;-56.29;-24.38;8.81;33.56;53.36;68.14;82.74;95.18;100.21;100.35;95.35;88.09;75.70;62.38;44.59;28.13;10.52;-11.91;-37.25;-61.77;-78.70;-74.17;-35.64;30.09;106.50;173.77;214.02;220.38;196.68;169.16;158.16;176.01;221.63;283.98;349.13;403.87;442.03;463.24;466.69;460.21;454.62;459.87;486.10;532.24;583.25;632.34;673.81;703.37;718.83;718.27;708.62;687.56;658.38;628.39;602.26;577.88;557.01;538.89;523.87;517.33;524.26;548.10;581.19;613.88;635.22;644.10;649.01;663.46;696.62;747.25;804.08;858.16;901.63;936.85;965.24;990.63;1010.51;1023.01;1023.64;1012.50;992.31;970.13;957.78;959.49;979.03;1022.79;1080.52;1149.42;1221.36;1294.55;1367.64;1433.97;1489.15;1527.72;1546.55;1543.60;1520.23;1488.90;1458.61;1440.54;1442.18;1465.04;1507.83;1567.86;1642.31;1722.44;1794.76;1850.78;1894.01;1928.79;1965.98;2004.77;2038.92;2057.39;2056.70;2034.80;1998.46;1952.63;1902.24;1854.69;1814.26;1785.81;1774.18;1777.61;1797.37;1820.23;1845.01;1873.60;1907.51;1937.79;1959.62;1972.41;1987.97;2006.73;2038.31;2083.79;2140.02;2205.93;2279.31;2358.24;2445.59;2528.76;2601.39;2662.45;2716.53;2769.10;2829.88;2893.38;2951.59;2995.98;3011.97;2999.41;2971.67;2935.85;2900.18;2872.23;2860.25;2869.11;2896.99;2938.57;2986.42;3026.40;3046.21;3044.53;3021.61;2982.59;2932.67;2872.25;2800.74;2729.83;2668.98;2629.90;2619.50;2641.35;2694.47;2768.84;2854.97;2944.14;3035.40;3121.50;3204.63;3280.72;3347.48;3402.61;3448.43;3499.68;3564.64;3641.57;3728.46;3816.53;3899.29;3969.78;4028.19;4073.60;4108.44;4134.07;4146.77;4142.42;4116.34;4063.40;3989.41;3906.74;3824.76;3747.62;3674.35;3614.08;3566.40;3531.81;3513.84;3504.18;3494.31;3477.14;3451.52;3424.98;3403.11;3391.68;3387.26;3393.50;3408.34;3433.80;3467.98;3502.55;3536.05;3566.56;3592.79;3614.41;3630.18;3639.98;3643.48;3646.81;3655.03;3669.05;3695.13;3729.63;3769.82;3802.56;3815.07;3804.60;3776.67;3751.11;3739.45;3751.67;3785.96;3830.85;3873.25;3907.20;3926.65;3927.40;3909.79;3881.47;3847.05;3811.77;3779.02;3752.23;3738.08;3739.27;3752.77;3773.64;3796.96;3813.24;3816.88;3806.19;3787.54;3762.67;3741.99;3726.80;3717.36;3711.61;3706.59;3703.60;3705.18;3709.92;3715.44;3718.32;3717.72;3716.48;3711.03;3700.39;3685.76;3673.56;3667.79;3674.51;3691.56;3714.02;3734.08;3752.55;3768.50;3779.23;3782.50;3774.87;3758.52;3737.03;3722.34;3716.28;3721.35;3731.68;3749.94;3779.07;3821.39;3876.95;3941.06;4013.78;4089.88;4166.34;4240.00;4307.77;4365.99;4410.56;4443.76;4468.22;4479.81;4478.20;4464.29;4442.44;4416.25;4382.65;4347.39;4318.76;4299.78;4294.36;4298.20;4314.60;4343.45;4386.64;4442.85;4506.84;4568.15;4620.31;4653.03;4660.02;4637.67;4595.27;4547.74;4517.93;4513.90;4534.33;4570.90;4617.91;4673.03;4728.83;4783.93;4833.98;4881.75;4923.28;4956.80;4985.55;5012.20;5042.39;5073.16;5102.49;5132.46;5154.08;5162.99;5162.96;5165.78;5170.69;5177.86;5179.55;5175.28;5165.48;5161.57;5169.77;5193.28;5230.78;5270.33;5300.39;5314.96;5317.87;5310.26;5301.41;5300.44;5314.21;5339.38;5372.13;5417.02;5470.33;5528.48;5582.48;5627.29;5664.57;5695.62;5715.79;5721.26;5711.70;5692.45;5672.29;5658.01;5653.51;5663.65;5690.61;5737.36;5799.78;5860.22;5909.55;5937.28;5946.71;5944.91;5938.31;5929.56;5922.88;5917.40;5907.83;5890.06;5864.21;5830.72;5796.90;5771.07;5758.17;5760.87;5770.75;5781.24;5788.17;5780.07;5760.92;5727.12;5680.93;5624.24;5562.76;5500.35;5449.37;5416.95;5410.25;5421.03;5437.32;5447.11;5449.63;5449.27;5439.74;5416.08;5379.24;5327.18;5266.61;5206.01;5151.72;5113.80;5087.36;5069.05;5050.15;5030.09;5010.71;4991.64;4971.76;4947.08;4914.92;4877.21;4836.82;4800.97;4777.80;4759.07;4734.14;4695.70;4647.14;4594.62;4542.87;4496.06;4455.79;4415.01;4380.27;4358.71;4353.98;4358.53;4363.11;4356.47;4336.65;4307.20;4271.30;4232.69;4187.20;4131.66;4073.96;4019.77;3980.44;3951.04;3931.02;3910.98;3892.22;3871.41;3845.24;3820.40;3798.66;3784.95;3777.24;3773.54;3767.06;3757.17;3747.02;3738.50;3733.30;3732.58;3736.78;3741.82;3740.66;3717.27;3668.27;3595.58;3513.97;3430.57;3353.78;3285.93;3230.01;3180.98;3141.72;3109.40;3086.27;3069.19;3049.43;3026.52;3001.97;2982.35;2976.42;2977.94;2990.25;3005.86;3018.27;3022.05;3012.00;2979.01;2922.31;2843.69;2757.38;2673.61;2604.59;2551.64;2505.80;2459.37;2407.19;2349.84;2282.87;2206.81;2126.79;2049.45;1980.54;1928.55;1899.45;1887.76;1880.30;1876.53;1868.32;1862.46;1854.56;1847.32;1842.20;1838.53;1830.01;1808.85;1772.51;1720.40;1662.63;1605.08;1558.56;1521.75;1489.77;1459.38;1425.93;1387.60;1340.04;1278.54;1215.34;1156.58;1116.47;1100.22;1099.76;1105.79;1113.56;1115.53;1111.56;1105.55;1090.26;1060.61;1001.62;911.60;799.89;684.10;584.43;506.03;452.52;422.40;410.08;406.37;395.96;379.00;349.99;312.29;263.60;218.42;186.03;173.19;182.54;214.15;263.31;324.08;394.40;468.90;536.94;587.07;609.75;597.05;548.29;474.13;386.47;301.70;225.54;159.96;106.61;74.61;66.66;75.19;90.89;101.17;104.65;103.94;98.84;85.68;58.22;13.97;-42.59;-98.80;-145.12;-182.26;-203.34;-213.01;-218.16;-221.18;-229.84;-243.00;-266.20;-291.09;-309.63;-318.79;-320.96;-322.17;-323.05;-319.22;-307.30;-289.96;-271.12;-258.25;-251.98;-259.13;-278.77;-306.18;-338.77;-379.62;-419.05;-450.62;-469.54;-477.35;-474.13;-470.41;-468.54;-471.20;-474.58;-472.67;-461.26;-446.77;-431.51;-422.41;-419.81;-425.32;-438.66;-452.16;-463.48;-475.71;-495.14;-524.72;-554.53;-583.17;-603.27;-611.84;-601.75;-569.43;-521.56;-465.92;-412.83;-372.10;-343.25;-328.56;-323.30;-325.13;-329.40;-331.36;-329.87;-330.48;-326.58;-318.60;-305.84;-288.61;-272.46;-267.82;-273.84;-282.12;-292.91;-311.41;-344.24;-391.80;-442.85;-478.37;-489.01;-474.55;-446.44;-412.74;-382.49;-362.58;-352.95;-350.09;-352.45;-355.93;-363.66;-371.79;-381.82;-384.45;-380.68;-367.53;-352.44;-334.21;-306.71;-269.97;-228.41;-189.13;-160.06;-138.27;-124.90;-109.06;-88.22;-65.65;-45.69;-37.52;-46.52;-69.86;-99.11;-132.32;-165.16;-193.55;-211.69;-222.85;-223.08;-221.88;-228.50;-248.35;-273.38;-291.02;-296.67;-288.37;-268.79;-235.95;-201.03;-171.21;-150.23;-137.30;-130.52;-128.35;-129.23;-130.88;-124.21;-97.67;-54.22;6.97;74.12;140.50;184.24;196.63;180.80;144.08;100.61;53.32;11.66;-21.56;-41.97;-50.47;-52.16;-51.33;-60.84;-77.33;-96.32;-109.24;-112.72;-104.43;-78.04;-48.38;-22.68;-6.73;3.83;12.19;21.95;30.29;40.11;56.17;79.39;108.62;146.53;189.12;230.84;270.25;303.87;334.63;358.91;375.67;385.09;385.09;370.57;339.37;291.34;244.75;209.74;194.08;191.36;190.85;186.22;169.46;137.95;101.67;72.45;61.10;75.91;115.20;168.35;225.94;279.48;331.36;380.23;434.32;495.09;559.44;620.08;667.60;701.69;719.17;719.50;705.44;686.00;671.00;658.61;649.28;639.32;627.93;621.26;626.31;636.44;651.28;667.80;680.94;689.54;699.84;711.23;722.45;735.24;750.88;767.95;780.50;790.42;795.84;792.00;778.73;754.38;726.63;710.72;713.95;734.16;767.39;801.80;831.97;857.02;867.44;856.31;827.28;787.95;747.27;710.02;679.30;651.34;629.39;610.89;594.35;578.45;570.18;572.38;578.80;592.87;614.57;637.04;655.28;663.05;655.61;637.79;611.17;582.18;556.47;546.48;550.22;563.55;585.00;612.96;645.82;689.08;739.53;788.82;827.04;850.31;855.75;850.56;847.03;850.39;867.47;894.48;930.49;960.70;980.59;991.44;992.17;988.27;982.76;984.16;991.27;998.18;1003.77;1005.31;1000.19;982.58;952.88;918.82;887.39;866.87;865.87;880.40;895.98;906.43;913.09;922.05;932.12;944.37;957.99;969.68;970.55;954.85;925.00;886.75;852.31;826.84;812.67;813.14;825.76;845.73;866.47;879.16;883.83;880.31;871.74;855.02;831.80;806.97;784.93;772.23;771.59;776.92;779.31;778.60;764.66;733.81;685.81;626.72;565.66;514.27;477.88;454.98;444.81;444.36;452.34;461.85;466.65;465.95;456.14;438.28;415.89;387.77;357.07;325.41;295.31;264.14;227.96;182.00;128.06;75.27;27.16;-8.23;-29.91;-46.68;-66.77;-95.49;-127.60;-153.09;-171.29;-180.87;-193.15;-210.98;-235.33;-264.15;-296.19;-329.50;-370.51;-421.82;-483.89;-550.99;-616.59;-677.42;-730.43;-772.00;-795.08;-800.86;-795.92;-785.25;-770.11;-744.94;-713.58;-677.50;-636.73;-591.07;-547.14;-511.34;-498.92;-517.87;-564.31;-629.06;-696.44;-749.40;-783.61;-795.82;-790.89;-772.82;-748.68;-722.63;-701.55;-689.23;-684.54;-685.32;-693.45;-703.36;-712.46;-719.20;-723.01;-728.66;-733.18;-735.12;-732.17;-724.60;-714.82;-702.76;-699.39;-712.15;-738.36;-771.01;-802.52;-830.01;-855.43;-873.12;-882.58;-881.13;-875.90;-874.61;-875.82;-881.74;-894.03;-902.32;-897.36;-876.48;-853.94;-834.59;-821.06;-817.37;-826.37;-842.03;-853.11;-859.94;-863.15;-864.98;-868.80;-876.46;-887.35;-898.86;-908.27;-917.38;-925.61;-932.90;-936.58;-938.82;-942.27;-956.72;-982.37;-1023.51;-1076.42;-1133.02;-1189.08;-1232.10;-1260.89;-1281.14;-1304.89;-1334.94;-1365.66;-1388.10;-1393.32;-1386.62;-1374.83;-1355.06;-1337.78;-1325.86;-1326.75;-1342.38;-1366.45;-1398.43;-1437.45;-1485.04;-1536.32;-1582.65;-1613.11;-1626.17;-1631.95;-1634.02;-1646.36;-1669.04;-1703.62;-1741.08;-1776.13;-1806.28;-1825.96;-1840.57;-1854.53;-1872.45;-1895.96;-1926.17;-1958.05;-1978.63;-1987.74;-1984.03;-1975.21;-1972.93;-1986.17;-2025.05;-2088.72;-2163.71;-2243.58;-2317.42;-2379.03;-2428.53;-2464.80;-2491.89;-2519.14;-2545.36;-2571.65;-2595.30;-2611.72;-2627.02;-2643.06;-2660.49;-2672.51;-2679.25;-2677.95;-2669.39;-2659.41;-2654.65;-2658.58;-2675.37;-2696.83;-2722.23;-2746.55;-2770.92;-2798.62;-2832.80;-2870.76;-2912.44;-2948.72;-2974.61;-2995.99;-3020.12;-3043.89;-3062.70;-3073.69;-3079.80;-3083.08;-3088.27;-3101.25;-3122.22;-3153.28;-3196.88;-3251.39;-3302.31;-3340.18;-3361.64;-3367.44;-3360.09;-3340.42;-3313.66;-3285.00;-3261.69;-3249.04;-3250.76;-3263.66;-3281.64;-3294.72;-3294.35;-3276.43;-3248.55;-3217.37;-3185.37;-3153.29;-3121.40;-3092.90;-3071.75;-3055.34;-3039.27;-3018.20;-2988.91;-2948.21;-2896.01;-2836.20;-2777.06;-2725.89;-2695.17;-2687.63;-2697.07;-2715.68;-2738.65;-2757.39;-2767.01;-2758.93;-2738.09;-2698.42;-2643.93;-2579.70;-2518.50;-2464.50;-2412.87;-2362.22;-2317.28;-2282.56;-2266.07;-2264.93;-2277.34;-2305.37
