,t,mean,amp,var,both
185,3.8560927869398633,-60.8462662445617,-2229.234473418999,-99.87972213576181,-2296.035772297315
186,3.876936531734133,-63.76225921359676,-2195.0837880438403,-101.80378018724628,-2268.1070823099794
187,3.8977802765284024,-66.6074183453274,-2159.3117740554662,-104.29886744330754,-2242.7132027358352
188,3.918624021322672,-67.91194151568511,-2134.6658647410804,-105.83263657910426,-2231.5372636066754
189,3.939467766116942,-68.20708250445384,-2127.814921639582,-106.89275190605998,-2240.4992901622813
190,3.960311510911211,-67.46332721275655,-2146.5979459834634,-107.25115601659134,-2274.656942759622
191,3.98115525570548,-65.95220535026071,-2183.846269976127,-106.56059968700443,-2325.3318574595364
192,4.00199900049975,-62.82961368908751,-2238.767826160097,-103.33058007161881,-2390.107618707852
193,4.022842745294019,-59.61257691150839,-2301.3568820531755,-98.79305793562695,-2459.0045308091594
194,4.043686490088289,-55.16185080087597,-2362.411884217366,-91.6815309486151,-2522.0454223757206
195,4.064530234882559,-52.09828733745654,-2417.9913688903953,-85.75677660923263,-2575.7942325875683
196,4.085373979676828,-50.24480192798888,-2465.5119564417537,-81.25529044302839,-2617.566665116407
197,4.106217724471098,-49.76667352618346,-2501.8694604774723,-78.56320404929089,-2644.3876481755865
198,4.127061469265367,-51.0534882372152,-2532.399961280271,-77.20490424118611,-2662.111875292597
199,4.147905214059636,-54.61879138154145,-2559.241532086213,-77.70839139372777,-2672.343946921663
200,4.168748958853906,-59.43549231824713,-2583.4737026987314,-79.9148298513819,-2677.800174821234
201,4.189592703648176,-64.03969174303927,-2608.2621431009484,-82.9449744680374,-2682.116656940789
202,4.2104364484424455,-68.2424994231061,-2627.507416498,-86.5352969501057,-2683.7072676105363
203,4.2312801932367154,-71.8668307651861,-2644.91958269372,-89.53654134163375,-2689.4849699907154
204,4.2521239380309845,-75.12518728119306,-2657.785315146674,-91.48302989300419,-2696.4181783542463
205,4.272967682825254,-79.1568131877738,-2661.903674340885,-93.1701388284771,-2701.1674588534356
206,4.293811427619524,-83.34781522828969,-2655.473869085746,-95.02834228366912,-2697.9070501995257
207,4.314655172413793,-88.51278253174259,-2644.5295595432594,-98.24841547642919,-2690.572482402464
208,4.335498917208063,-94.46282486531987,-2630.8858969463236,-103.20522114740146,-2678.142494805052
209,4.356342662002333,-99.2441088833735,-2617.422862963783,-107.76481782438532,-2665.0653826206462
210,4.377186406796602,-103.55907013917223,-2607.7817816894085,-112.66945411208982,-2653.627870662192
211,4.398030151590872,-106.65805052124426,-2602.1752228262494,-117.12261554248704,-2644.2261921489694
212,4.418873896385141,-109.63307168803311,-2600.9446503927275,-121.91881518036607,-2636.9429291331244
213,4.43971764117941,-111.7462811676176,-2610.905565903207,-125.77987342479508,-2637.7105739345375
214,4.46056138597368,-114.43796698518797,-2629.7040298024604,-130.556357718029,-2646.961973431042
215,4.481405130767949,-115.24075047463883,-2658.0265336282564,-133.46139376658618,-2666.9900909589082
216,4.502248875562219,-114.33761904900675,-2693.030599676649,-134.91288560161706,-2698.1696706699877
217,4.523092620356489,-113.41087634427296,-2731.8212959088064,-136.5032328456363,-2740.298488290867
218,4.543936365150758,-112.46052236043761,-2770.771724299451,-138.57974635980486,-2788.0136871455284
219,4.564780109945028,-112.27163212762567,-2804.5202208004744,-142.25620633658752,-2830.870060609601
220,4.585623854739297,-112.40149416268412,-2827.8892294736656,-146.6571838431233,-2862.9389187926913
221,4.606467599533566,-112.47823081976354,-2837.0678969746023,-150.8160999483546,-2876.547648831786
222,4.627311344327836,-110.17022828759221,-2830.007197919048,-151.99482181980488,-2870.846833651416
223,4.648155089122105,-103.97226752344875,-2806.140169660015,-148.0698477615386,-2847.6778758740484
224,4.668998833916375,-94.95275890667645,-2761.2611646854266,-139.97844458013765,-2806.9122875535713
225,4.689842578710645,-85.42560778922171,-2697.297982273322,-129.828705561744,-2752.361326456127
226,4.710686323504914,-77.99395769202506,-2625.869543128366,-120.53374151416268,-2693.056026086864
