100,95,90,85,80,75,70,65,60,55,50,45,40,35,30,25,20,15,10
-1177.5878523083932,-1044.619290979599,-3210.5906112681946,-1601.6180500347125,-456.7244530328178,2718.0719768190265,1834.6639727009424,1065.4519550462244,623.6986288687223,3134.785487604073,-81.5106201408046,-422.9552871154727,2113.3465212881206,-44.23974341757362,-2697.243822703979,15841.796183647411,-3768.8260227132814,6456.018159125642,2166.5638337773853
-1215.3735238322347,-1036.7201383711545,-3262.8833905724214,-1603.256287149934,-469.8846640829881,2687.258584286088,1772.945338317836,1076.277593259948,642.6633539323919,3104.960865029655,-60.89766789839371,-495.7318445595561,2100.497730604983,2.8684964438305496,-2878.754815713327,15997.036848192562,-3819.0828643735567,6385.288069276247,2025.9903775436333
-1239.7733829063927,-1012.9989883293626,-3321.471979891878,-1597.8334299228595,-493.0245227391669,2658.1573682649323,1675.1058768568896,1064.3192028149256,654.42764486112,3063.582181040792,-21.51649138910726,-561.8107990719809,2095.9673083831235,50.96171883436009,-3050.433633390752,16165.678408340762,-3884.854251813896,6337.766207188978,1891.9926483431034
-1256.908008158852,-975.6846811780842,-3373.174788840925,-1589.174785262165,-524.8012837680194,2637.0244742494706,1557.86104035277,1035.960024740552,664.122060369169,3032.1792089790456,24.415917082319357,-614.5243503056978,2103.5938549693706,118.76630824022276,-3215.844028700605,16345.571267395415,-3961.1009386639985,6313.920373972848,1760.6089358191775
-1269.7048619348916,-928.933828267848,-3411.4773078483713,-1582.914744332387,-559.0903657609108,2624.4177895528987,1442.1452176785829,993.6756809348657,675.1235465921917,3011.176767809403,63.37079727345714,-651.0698701854905,2131.9836097423076,210.40319541307915,-3373.0194269796066,16529.228465193264,-4029.403762416315,6312.637801258395,1634.2933138939898
-1283.805560991531,-881.2986399927454,-3435.4521241266452,-1581.9875751128154,-587.1821717978701,2620.9791936011775,1348.3442225423855,940.0145830821318,695.7178641402492,3009.844278824006,80.32903415249307,-672.0206234381214,2176.4997315709056,322.68989834638734,-3523.7765962249277,16713.67782487709,-4082.789928334702,6319.051821547587,1508.8931276444437
-1291.926299039498,-839.7090415299192,-3450.4501344500136,-1589.8516622793807,-603.6579145571009,2634.0844172856355,1287.189574361373,869.1058318910744,728.6945871238682,3030.1405534668643,68.66509177454996,-686.8885382014203,2222.8034921060716,456.376400975963,-3679.7132640628547,16885.891094880957,-4118.5857798377965,6327.734695457916,1375.18319089864
-1293.4445392641521,-814.882288628854,-3454.808257118753,-1603.9000232661508,-615.0242343210331,2669.280497082061,1262.25867665211,793.4747131449317,782.0075728349916,3069.481327296181,28.187235673349083,-698.5403394661031,2260.9934634392343,616.2398229092657,-3840.4443721462885,17043.034666485055,-4144.071036669855,6329.716856900597,1234.8241435748184
-1292.971417307017,-814.8766013271558,-3461.952377526864,-1627.8258651947795,-610.5695226410162,2733.9841115584854,1271.809704309306,715.7820980684271,842.1258966348768,3103.8074237494147,-24.397169239014374,-712.163174820642,2282.1011481219707,785.9851928613627,-3995.3829203634323,17187.76166084213,-4159.090678087654,6317.749446158554,1097.4376477876917
-1292.725260525641,-845.5538827786039,-3469.588181134265,-1669.9666143325073,-593.0812155194975,2808.6069071243614,1302.1616528027687,651.5840256879405,895.1744174313483,3139.1298936150324,-78.2157278007188,-737.6124740261386,2280.192191634723,946.4734694583088,-4141.077082392285,17331.618152802435,-4158.917845466859,6296.044955746444,971.1007213923637
-1300.0782058562208,-900.9706492461924,-3473.9579759365333,-1729.4218506520872,-569.2052781891712,2888.3334701628887,1349.7424196557372,616.7524534004696,935.8209578618605,3159.1418075788774,-121.63139763107455,-776.9885110289047,2235.6854681542127,1091.2864732346754,-4280.613299494934,17477.104282388325,-4144.564559120348,6263.828648475087,860.9327246333022
-1318.4969203033058,-970.151124003309,-3476.4611896451106,-1799.1172803890136,-539.8114640186346,2961.36705126653,1410.8302864969799,612.0016067706808,965.8937087813191,3153.5404487544492,-158.53156361825677,-821.374191318353,2151.0840713704265,1229.3325683687642,-4412.738034188063,17613.922972861696,-4108.427501009698,6209.826443503103,770.726202657725
-1343.9142301206753,-1045.1014673403297,-3486.7560107544887,-1851.7128503878005,-494.10394370183514,3024.4077304193056,1481.5454844012859,633.6678468096156,998.9933548043515,3124.2188548613385,-188.9555453218323,-866.7001881927068,2048.250198057118,1376.7386899422254,-4529.60984201653,17726.617620993322,-4069.0256371936957,6135.325173205895,691.8160827563488
-1372.0542540739718,-1122.1445839089993,-3510.6964612347915,-1880.9837487262655,-437.99386629946395,3073.1282830485584,1555.9831829894872,675.7557744745269,1035.6918894507521,3073.759645756365,-208.50974125844732,-912.5903469276803,1955.8649603587119,1528.5841328457475,-4635.436423500383,17811.31347390191,-4026.3974760985166,6038.692732061809,603.7997108824761
-1393.5617175844745,-1192.2226122347588,-3558.8889802471344,-1886.8174908220997,-376.98865128871233,3120.014258649011,1621.2411979643352,743.0546683453404,1071.7867442744282,3030.7597463971433,-218.25233736873665,-975.9539291364092,1892.8361523317265,1673.4296403844173,-4729.053680976195,17878.09454034146,-3987.663038972323,5923.475364302341,503.56647138032133
-1403.305710309906,-1249.4240202794965,-3628.6413468117285,-1881.1465708966018,-335.08347219139546,3169.490743568186,1676.674330313187,829.3926197831665,1096.8051070027689,3002.6474104586814,-236.9054090884358,-1070.5826845116453,1868.4627611487474,1803.2502861107498,-4814.80491832975,17940.41369585835,-3949.8957504467044,5806.4470938080785,381.81435449118777
-1398.4254846594342,-1290.739960034056,-3715.8013455267064,-1870.2227704879622,-327.32663290597645,3213.7055719371865,1716.870490166572,911.2862911838729,1109.5734254136376,2994.361910084628,-270.6362206209328,-1200.710050235291,1875.505541665063,1921.0794239663683,-4901.289198480537,18008.676159425668,-3918.0752996717824,5697.843826365688,246.90129006803838
-1388.735019600785,-1309.4054313560755,-3816.288082263185,-1853.5367314380558,-349.0595702374004,3251.2970673258237,1762.785807195669,972.0725118088073,1116.6708792298036,3006.485267612592,-328.3313557130744,-1366.2550341091883,1892.9804514953485,2042.1136497149744,-4999.768441062142,18098.569709696847,-3891.1868371185587,5598.981507723002,93.06212407322454
