10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
-171.0105627273896,56.55593718359413,10557028181.596985,185.69783482734422,44.099392467901396,181.2879192633841,117.2509323408114,-104.71730098460529,47.65611366272703,53.62395798705833,80.52568974948888,4.713870725841063,-30.57666750470221,23.391280017173585,-64.19522381988978,-22.911873439255807,-223.12927358070306,-77.36012094529026,-40.208982735678596
-171.88689153481224,37.50517173591541,10590347055.939182,169.39857231780428,41.153203114903064,192.96411372577415,131.09357105817233,-114.04505078235916,48.235594039797434,55.67297040984697,85.76828997379641,8.439726701955628,-34.76500977932029,14.819128040951538,-44.71932977340178,-20.965676171069962,-218.24900969800854,-79.23745851112974,-36.56237816037783
-173.01048934861342,19.458941041752915,11046569710.32776,151.98661011754675,39.08266465317057,203.2088525684313,144.86511364822087,-122.0124891480978,48.991016608422306,54.91757815798043,89.39492484947166,9.041753912167453,-39.27131186848157,7.289775427091445,-24.834138300720774,-18.87324034048976,-207.53505133416968,-81.16667935226911,-30.38151750115916
-174.35818141916795,3.7123328641107065,11784772162.17263,133.81426880009707,34.76551072149727,211.2275585213242,153.95790602210752,-128.1478859810499,49.39090169133035,52.70372238521924,90.56723836292214,7.0383080178476,-44.70342000173912,1.6182867103343779,-7.801393981823342,-18.73861883380481,-192.20107210222363,-84.70627485869996,-24.71176196456958
-175.57089676373985,-9.048117239135442,12649518070.366655,118.09947952987037,28.274751997585604,216.5323647785748,157.4227319368977,-133.87103516567637,50.34957093352527,48.921893378630614,89.79536143949214,2.4547788048265398,-50.958873660508374,-2.650045885337729,3.910510459425228,-22.774790620605152,-174.88558920380194,-90.21901613867591,-19.66974533077025
-178.98823698147868,-18.121870447913132,13393217042.211798,104.21649172272295,21.627126765101657,219.72879648888443,155.37655671586018,-140.63283533076222,51.62063885234114,42.48924008722011,85.5182625288726,-4.777164501189718,-56.92627339719512,-5.570564156200284,10.748434818777856,-30.75360281612474,-156.36119078333942,-95.92717721492951,-18.038981983019394
-184.77670679303247,-23.4814473694885,13968308470.224642,93.16607892682607,16.38996793689332,222.64301353100075,149.438674707077,-149.4210727146393,51.382893579842914,34.182255295386625,76.15282889595092,-17.017685612198534,-59.80111168579818,-5.73378096305299,14.52746894102853,-41.536472492618486,-138.30384542387213,-98.46979631722743,-22.010597214417032
-191.95935920761,-25.456876981367316,14436087879.619492,85.04626931145344,13.852777346269038,225.45412652003296,142.7443160449273,-159.7282618648545,49.0664148616053,24.330860757203965,63.094113697680726,-32.65359528524414,-57.86493069461101,-2.3799481704326304,15.742944711023327,-54.938560638568575,-121.68745489211143,-98.51612378494985,-31.353909264625436
-198.8447476012707,-23.071233078640198,14708634869.203468,79.61041562736993,12.683741775648077,229.9304347442791,136.95045281913252,-169.50999855863208,45.16155341689937,15.51259394667897,48.08873936508024,-48.78933580272104,-51.88292178897368,6.57343399508027,17.257729953855456,-68.60828546596808,-107.92691051889506,-97.1149573471365,-44.79738261562916
-204.5108631759046,-17.057629092734047,14756538854.57619,75.9526727034868,13.782593355608936,233.04958086870047,132.76054998744362,-175.26164326841743,42.735716700433315,8.796585371569293,33.64312382987832,-62.59143627414602,-43.31640878182777,20.85032583705631,19.323250034236594,-80.46790437544874,-98.30678899586589,-96.32347886493744,-59.115684686743165
-205.67740229389446,-8.851612631900268,14369967716.749126,75.87119487876906,14.10054073279498,234.04692974766502,129.94597850490814,-174.3341705557691,43.262614695326725,6.349892131031913,20.579749043908315,-72.45041102069956,-32.5687374550275,39.5150301112459,22.847755741307388,-88.41352914048578,-92.63415538408945,-97.54684734265068,-70.75014402017396
