100,95,90,85,80,75,70,65,60,55,50,45,40,35,30,25,20,15,10
-945.1572769084188,-1072.262578414098,-4348.735465797142,-1574.1953147146965,-473.18356950289075,2900.0447787043763,1842.772395625091,1290.5635869888217,628.3906504481637,2654.6477601275506,435.9850791631517,994.6464771124625,1972.5247606169387,-1074.6861083043807,-1884.525362514024,28205.682334342673,9742.272774111809,5184.318235303026,2345.7121059980823
-992.3476257913868,-1069.8473476539018,-4426.658755828068,-1575.8688975776752,-453.2333109831346,2869.3627419758427,1799.659639919757,1300.15304519271,610.4857960790172,2646.2273115282105,454.969250922926,1028.561462005264,1977.367195278483,-869.5413191116768,-2050.102237550701,28424.873751946376,9746.438165754498,5132.373403286547,2137.879035036896
-1029.1680729478126,-1052.4878173279596,-4510.1006215922735,-1565.8067785523156,-446.2085336131536,2842.277700314915,1729.7699619789648,1287.5372486918109,599.6078857469582,2622.7012681393176,481.6162997522542,1068.355289378188,1989.7228869513242,-671.3878383747026,-2195.606393291028,28705.48872305264,9725.96285307608,5106.1076866942185,1934.691351677444
-1058.3443026327566,-1021.4230251546297,-4579.867197829106,-1549.8397966879993,-454.46557761586655,2825.812217223249,1643.482006143247,1260.3142800314447,604.4054806707717,2598.2495416361944,503.6715252561062,1107.825732943184,2006.5614893108493,-468.37128651537483,-2332.0360603727704,29022.181841896294,9686.238501073485,5103.852738148295,1737.5160609462162
-1079.837130947341,-983.3005501913186,-4629.788707200634,-1531.7937179657229,-475.2546205327758,2820.823988909371,1555.049192149926,1217.0995028267514,611.9134786127772,2575.2365209131376,512.4908135457174,1147.5765712047828,2037.7339911750971,-269.90529655534266,-2465.4906971287273,29328.969928398168,9650.304588860396,5113.241919797791,1555.1942922533292
-1100.6401880112742,-946.1672354932494,-4663.569000377459,-1519.7408570468456,-500.3806840573219,2830.405347151247,1478.6713586037786,1160.17553595272,619.5538750795577,2567.6782395812324,504.2225836262386,1186.5082030981594,2078.861653053611,-71.17931628747563,-2603.8336577755927,29599.3688876813,9615.373578739836,5118.179268367744,1376.3556136515647
-1116.7644551957205,-918.5808756262039,-4690.532162941913,-1517.3303389857904,-521.1081705102447,2861.8837931409485,1419.302454661116,1079.578970006081,617.527092305216,2583.508043406214,476.40019421796023,1211.2454211845459,2122.08642296977,139.02574928979317,-2758.956914109525,29811.822633430453,9599.8509387435,5111.889919455539,1194.9240885351007
-1127.4932437389689,-911.4714479980316,-4703.026513908717,-1522.7631967006953,-536.7367733151495,2917.321813251261,1387.9213253629887,981.2189703005178,617.0532400725714,2620.409194099839,433.13591955719056,1222.2050313821335,2161.1073286907686,371.61703926498706,-2926.774824215152,29940.03909895119,9607.253665280072,5091.366398456846,1012.7941630651635
-1138.3613091133955,-931.6580067068816,-4711.862465535891,-1544.269427991293,-537.8434010908866,2999.3270499604523,1387.800337873992,872.5976889107726,613.2773913828579,2659.7809317463734,385.38909358188715,1218.0925274756983,2187.142525091923,621.4629547442958,-3094.451713203061,30000.37130437863,9634.955076234297,5056.008413231068,844.9392590993756
-1150.649189413949,-980.3494197989478,-4713.885066614512,-1588.38019001684,-527.3480638402804,3086.2562180859604,1408.5063174810884,774.6010511986785,596.3096976589592,2707.803249689893,343.3197216682525,1196.0399466276467,2192.169959512541,879.6744444067064,-3256.3248702146584,30018.447114399725,9670.286694814968,5014.141068774929,697.5360003798708
-1168.2845038982346,-1048.2989579632583,-4705.493914501622,-1655.194921791989,-511.2787706757787,3173.4966244931534,1445.3346901353589,708.3494427936369,565.190235893777,2748.34447148365,311.43159567746983,1156.4115481496397,2156.193862645426,1132.2318602242917,-3413.371461077363,30033.05103065314,9688.92373939472,4967.21733714505,573.5992226590652
-1189.2713388823886,-1124.5998280560434,-4691.668282092809,-1738.0268453288654,-489.15132467236106,3249.1233847995586,1495.9093746897045,686.2527264979789,517.7065898477083,2765.998381802712,279.3856060063358,1107.4623591478246,2085.9881367466414,1380.7001587016161,-3567.829309720341,30042.523830477734,9693.369684030606,4907.836519137789,471.28024792281974
-1208.3302549346442,-1200.1154538131232,-4686.16484125834,-1804.560218292792,-449.5269984440285,3307.5524370429985,1555.3240050203294,707.2436450142621,460.5183477685654,2759.869994808141,248.44361602193771,1055.588673872127,2001.1028105864036,1640.8030071516798,-3715.1968743758553,30033.76581271131,9687.992624646438,4839.19030783863,376.5721672471673
-1224.7526084809438,-1273.7101864931967,-4700.370849831022,-1848.3122461345242,-403.61644721074794,3345.4271018738427,1620.8395406572797,765.5403714276966,403.5161719031488,2733.0331781446657,221.4952513165598,1001.5180676404563,1931.4502297195718,1912.780655436079,-3857.1637918041483,29992.889086951698,9668.099372526707,4762.841532123818,270.8079668833654
-1233.7691890614385,-1335.562441189679,-4746.6395956171355,-1868.0329565326576,-357.0487196034001,3373.0434017312446,1678.35972744976,860.8134840725382,346.5236877175571,2712.8523777615255,204.24161501810755,939.443111362904,1894.1126784196995,2193.476884280324,-3992.6806466699363,29943.929376914894,9645.434652749898,4679.714586442204,147.569074409514
-1230.3124388387796,-1386.1913970194164,-4819.716717627731,-1872.5354230065197,-334.178736292887,3401.10634929356,1730.6071960830589,979.7319709530977,298.9565900866082,2703.4698424230387,179.33778892490008,875.1318673690932,1894.253263264492,2470.7108411160843,-4126.877160085951,29891.25409144339,9643.766087201744,4592.382261637073,-4.913060289311346
-1213.8464642253175,-1423.3760958168907,-4908.062675701578,-1869.2936489040926,-345.2346766534942,3425.8296242979895,1775.1833430041113,1093.5053057365033,278.9135921459026,2704.90793829024,142.11824255111233,813.1060325121157,1922.6222416333787,2738.173646478143,-4262.879456085333,29852.328161986625,9677.52461018744,4507.464114262844,-176.0071121117125
-1195.6579958152124,-1444.2799640234177,-5007.530698822615,-1858.8098238482276,-382.63289633809416,3448.329672389612,1830.2201123367506,1179.888301655174,290.8760026920898,2719.219417497472,81.1598912341322,757.228527738495,1953.1506869337593,3002.1864751481835,-4402.3036713928295,29837.46415763685,9739.404377828974,4420.271172784898,-373.27707568012084
-1190.7191448752742,-1447.64194351788,-5117.593246887258,-1841.9391510576354,-430.9512257586862,3466.88750478634,1898.572824418943,1237.3349272636217,331.98677751515777,2733.2425562311787,0.00086246282651814,692.9838583075795,1963.731139749797,3267.5801448848824,-4533.625807053023,29851.03751149026,9821.993207865162,4342.4926012656715,-593.1895838952229
-1200.57092488289,-1443.8344854462514,-5245.002074344787,-1824.3666448686358,-471.4086076535069,3483.718742102354,1976.2075123926213,1271.9963192990444,384.28543483070206,2758.9056055526303,-93.72389747302907,607.6285550997562,1943.824628169063,3510.887100653192,-4643.511537482238,29881.096318215485,9912.68012450849,4264.347123538007,-826.0359279541972
